episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/td_error,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
-17.0,-21.0,-20.214285714285715,1206.5714285714287,2,3,21168,False,14,21,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-33,1589087253,4.731039047241211,102.78388547897339,19310,ip-172-31-20-81,172.31.20.81,102.78388547897339,0,21,00000,0,"[-20.0, -20.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0]","[1250, 1208, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314]",15.845,2019.508,5.347,21168,53792,21168,41,52.65,32.733333333333334,0.22499999999999998,0.0558607452511748,0.0,0.49447722846131076,"[ 7.69983292e-01  1.20796204e-01  1.35828018e-01  1.41016006e-01
  1.13510132e-01 -6.22367859e-02  7.40871429e-02  1.14547729e-01
  4.71172333e-02 -3.01799774e-02  1.09849930e-01 -8.03565979e-02
  1.39947891e-01  2.05858231e-01 -5.50498962e-02 -1.40686035e-02
 -2.18191338e+01  1.44939423e-02 -1.61895752e-02  8.20732117e-02
  8.52966309e-02 -3.20701599e-02 -1.13315582e-02 -2.21529369e+01
 -5.54008484e-02  9.07287598e-02  4.80976105e-02  2.16484070e-02
 -2.19288197e+01  6.05888367e-02 -4.44793701e-02 -2.51045227e-02]",0.0005,-23.129806518554688,-23.44499397277832,-22.819133758544922,-1.9984965324401855
-17.0,-21.0,-20.266666666666666,1199.6,1,3,22176,False,15,22,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-38,1589087258,4.7514097690582275,107.53529524803162,19310,ip-172-31-20-81,172.31.20.81,107.53529524803162,0,22,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0]","[1102, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208]",15.928,2009.007,5.299,22176,56480,22176,43,52.333333333333336,33.13333333333333,0.18499999999999997,0.0558607452511748,0.0,1.5420652438554072,"[-0.13276863 -0.20471    -0.08524132  0.078022    0.07194328  0.04698181
  0.02235413 -0.05078506 -0.02275085 -0.08200836 -0.0650959  -0.17674637
 -0.20886612 -0.23131943  0.00586128 -0.14421082 -0.2132473  -0.23923874
 -0.08731461 -0.10974312 -0.11598969 -0.15979767 -0.27225494 -0.05405998
 -0.20067024 -0.14064789  0.08787155 -0.10720444  0.05517197 -0.16736221
 -0.00454712 -0.02970314]",0.0005,-22.54224395751953,-22.718120574951172,-22.345661163330078,-0.09181493520736694
-17.0,-21.0,-20.266666666666666,1199.6,0,3,23184,False,15,23,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-43,1589087263,4.682117700576782,112.2174129486084,19310,ip-172-31-20-81,172.31.20.81,112.2174129486084,0,23,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102]",15.535,2059.859,4.799,23184,59168,23184,45,52.4,33.5,0.22799999999999998,0.055860745251174806,0.0,4.478756686563979,"[-0.25789833 -0.28008652 -0.32541847 -0.30473328 -0.08833504 -0.29644775
 -0.38779068 -0.15404129 -0.17015266 -0.3969822  -0.23884964 -0.18421555
 -0.28847313 -0.32070923 -0.23000908 -0.38803673 -0.32961845 -0.33203316
 -0.18791962 -0.23117256 -0.27871513 -0.37693596 -0.1346798  -0.3563652
 -0.33464622 -0.33596802 -0.28655052 -0.32998085 -0.12324905 -0.17480278
 -0.3193016  -0.2700348 ]",0.0005,-22.447372436523438,-22.855051040649414,-22.15155792236328,-0.2723172903060913
-17.0,-21.0,-20.266666666666666,1199.6,0,3,24192,False,15,24,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-48,1589087268,4.746237516403198,116.9636504650116,19310,ip-172-31-20-81,172.31.20.81,116.9636504650116,0,24,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102]",15.559,2056.706,4.895,24192,61856,24192,47,52.333333333333336,33.86666666666667,0.20666666666666667,0.0558607452511748,0.0,3.537643561944657,"[-0.18522453 -0.18096352 -0.10504532 -0.14506912 -0.08703613 -0.20441246
 -0.36766434 -0.29644775 -0.30076408 -0.23049545 -0.29382515 -0.2923565
 -0.31598854 -0.17100525 -0.26228523  0.8253689  -0.23787498 -0.30906868
 -0.26622963 -0.16697502 -0.19615364 -0.18045616 -0.17972946 -0.3970394
 -0.05872154 -0.359272   -0.3416195  -0.1663971  -0.16656876 -0.23318863
 -0.32914543 -0.2513218 ]",0.0005,-21.808042526245117,-22.013072967529297,-21.4581298828125,-0.20165550708770752
-17.0,-21.0,-20.294117647058822,1206.7058823529412,2,3,25200,False,17,25,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-52,1589087272,4.78991174697876,121.75356221199036,19310,ip-172-31-20-81,172.31.20.81,121.75356221199036,0,25,00000,0,"[-21.0, -20.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0]","[1158, 1362, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102]",15.841,2020.134,5.31,25200,64544,25200,49,52.25,34.26666666666667,0.22999999999999998,0.0558607452511748,0.0,2.4378827280583626,"[ 2.53288269e-01  1.18181229e+00  2.31359482e-01  2.84923553e-01
  2.07668304e-01  2.69104004e-01  1.74375534e-01  1.66442871e-01
  1.10330582e-01 -2.96840668e-02  1.12287521e-01  1.30729675e-01
  1.34658813e-01  4.32834625e-02  1.39106750e-01  1.59183502e-01
  1.50911331e-01  1.19043350e-01  2.46665955e-01  2.11235046e-01
 -1.99218559e+01  1.64123535e-01  4.31976318e-02  1.72426224e-01
  1.56673431e-01  1.14500046e-01  3.12694550e-01  1.80896759e-01
  1.31359100e-01  5.03425598e-02  8.51211548e-02 -7.04956055e-03]",0.0005,-21.01685333251953,-21.399328231811523,-20.654327392578125,-0.4444013833999634
-17.0,-21.0,-20.333333333333332,1198.7222222222222,1,3,26208,False,18,26,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-07-57,1589087277,4.790950298309326,126.54451251029968,19310,ip-172-31-20-81,172.31.20.81,126.54451251029968,0,26,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0]","[1063, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362]",15.912,2011.069,5.19,26208,67232,26208,51,52.04999999999999,34.666666666666664,0.17833333333333332,0.0558607452511748,0.0,0.739848763735608,"[-8.8064194e-02  8.9683914e-01 -1.4616776e-01 -1.0091972e-01
 -1.2855911e-01 -9.2472076e-02  7.0812035e-01 -1.7309189e-01
 -2.1505165e-01 -1.2207031e-02 -6.4668655e-02 -6.3318253e-02
 -2.0549202e-01 -1.4796448e-01 -1.9352522e+01  6.6285706e-01
 -2.4230194e-01 -1.9316673e-01  1.3338852e-01 -8.8544846e-02
 -1.8109894e-01 -7.3755264e-02  9.0904236e-03 -4.4826508e-02
 -1.7983437e-01 -9.0991974e-02 -3.5142899e-02 -4.7338486e-02
 -1.2010574e-01 -3.7561417e-02 -2.2629166e-01 -2.1753883e-01]",0.0005,-20.72207260131836,-21.18531608581543,-20.352521896362305,-0.6299594640731812
-17.0,-21.0,-20.333333333333332,1198.7222222222222,0,3,27216,False,18,27,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-02,1589087282,4.755851745605469,131.30036425590515,19310,ip-172-31-20-81,172.31.20.81,131.30036425590515,0,27,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063]",15.985,2001.854,5.357,27216,69920,27216,53,52.61666666666667,35.06666666666666,0.22166666666666665,0.0558607452511748,0.0,4.4750068397125915,"[ -0.4260044   -0.30101013  -0.26070786  -0.4881916   -0.45855904
  -0.4046669   -0.3092289   -0.26329994  -0.36880112  -0.23640633
  -0.36436462   0.49033165  -0.25099754  -0.33018684  -0.45535088
  -0.39780617  -0.33099937   0.61930656  -0.44340324  -0.39057732
  -0.28352165  -0.35791206  -0.22860146  -0.17425156  -0.31176567
  -0.4490795   -0.23305511  -0.3344803   -0.29248047  -0.4075775
 -19.146112    -0.12076378]",0.0005,-20.24476432800293,-20.407604217529297,-20.02634048461914,-0.8659539222717285
-17.0,-21.0,-20.3,1200.6,2,3,28224,False,20,28,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-07,1589087287,5.004146575927734,136.30451083183289,19310,ip-172-31-20-81,172.31.20.81,136.30451083183289,0,28,00000,0,"[-20.0, -20.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0]","[1200, 1235, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063]",15.8,2025.313,5.303,28224,72608,28224,55,53.26666666666667,35.583333333333336,0.19000000000000003,0.0558607452511748,0.0,3.944538278808039,"[-0.28556442 -0.47882843 -0.3268261  -0.40165138 -0.3543949  -0.19862747
 -0.20165062 -0.33781433 -0.19816971 -0.20869255 -0.19674873 -0.39339447
 -0.3691635  -0.30132294 -0.2944126  -0.38631058 -0.20041847 -0.4157009
 -0.13898659 -0.35176086 -0.28574944 -0.34546852 -0.19542694  0.59350014
  0.77339363 -0.27429962 -0.37841988 -0.32979965 -0.30399704 -0.22308731
 -0.24260521 -0.15621948]",0.0005,-19.800765991210938,-20.349079132080078,-19.441686630249023,-0.23151934146881104
-17.0,-21.0,-20.333333333333332,1207.5714285714287,1,3,29232,False,21,29,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-12,1589087292,5.142910480499268,141.44742131233215,19310,ip-172-31-20-81,172.31.20.81,141.44742131233215,0,29,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0]","[1347, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235]",20.403,1568.433,5.375,29232,75296,29232,57,56.96666666666666,36.333333333333336,0.17666666666666667,0.0558607452511748,0.0,2.65175713375458,"[-1.78245544e-01  1.17061615e-01 -1.66364670e-01 -1.71733856e-01
 -1.30599976e-01 -1.86164474e+01 -2.20754623e-01 -1.10860825e-01
 -1.19773865e-01 -1.70681000e-01 -1.87649193e+01 -1.27122879e-01
 -2.40287781e-01 -1.49435043e-01 -3.22799683e-02 -1.74789429e-01
 -2.19764709e-01 -1.33705139e-02 -8.53805542e-02 -2.46898651e-01
 -2.32837677e-01  2.12421417e-02 -2.09306717e-01 -1.19487762e-01
 -9.99412537e-02 -3.04777145e-01 -1.60943985e-01 -1.85489655e-01
 -3.30133438e-01 -1.87649193e+01 -1.61758423e-01 -1.42009735e-01]",0.0005,-19.451416015625,-19.78480339050293,-19.035720825195312,-1.8910315036773682
-17.0,-21.0,-20.333333333333332,1207.5714285714287,0,3,30240,False,21,30,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-17,1589087297,5.072146654129028,146.51956796646118,19310,ip-172-31-20-81,172.31.20.81,146.51956796646118,0,30,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347]",15.867,2016.777,4.873,30240,77984,30240,59,58.133333333333326,36.78333333333334,0.17999999999999997,0.0558607452511748,0.0,1.507479201768364,"[ 1.28036499e-01  2.19400406e-01  1.13903046e-01  1.14114761e-01
  7.91988373e-02  1.72262192e-01 -7.23686218e-02 -6.65721893e-02
  1.46726608e-01  7.84645081e-02  4.38499451e-03 -1.74323864e+01
  1.08858109e-01  1.08842850e-01  1.97196960e-01  3.24707031e-02
  1.42745972e-01 -1.59595490e-01  2.73946762e-01  6.72206879e-02
  2.53566742e-01 -3.09104919e-02  4.80976105e-02  8.72627258e-01
 -3.30467224e-02  1.73835754e-02  2.99179077e-01  1.14439011e-01
 -2.27108002e-02  1.86649323e-01  2.10569382e-01  2.43186951e-02]",0.0005,-18.83181381225586,-19.6343936920166,-18.278575897216797,-0.43134331703186035
-17.0,-21.0,-20.363636363636363,1206.5,1,3,31248,False,22,31,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-22,1589087302,5.104202508926392,151.62377047538757,19310,ip-172-31-20-81,172.31.20.81,151.62377047538757,0,31,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0]","[1184, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347]",15.536,2059.742,4.977,31248,80672,31248,61,57.85,37.166666666666664,0.17833333333333334,0.0558607452511748,0.0,1.7214729755522626,"[-0.18153763  0.01802063 -0.10210419 -0.35448837 -0.09487152 -0.2791767
 -0.10329628 -0.23578644  0.00431442 -0.11917114 -0.2311821  -0.13170052
  0.03100777 -0.11630821  0.0483532  -0.14832115  0.77259636 -0.04229736
 -0.12315369 -0.03074265 -0.14707565 -0.1845398  -0.11723137 -0.1992588
 -0.07021141 -0.18268585 -0.29154968 -0.00317764 -0.09148598 -0.12190628
 -0.19258499 -0.23896217]",0.0005,-18.73969268798828,-19.332277297973633,-18.468725204467773,-0.10189110040664673
-17.0,-21.0,-20.416666666666668,1192.7916666666667,2,3,32256,False,24,32,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-27,1589087307,4.917495012283325,156.5412654876709,19310,ip-172-31-20-81,172.31.20.81,156.5412654876709,0,32,00000,0,"[-21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0]","[1043, 1041, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184]",15.6,2051.312,4.934,32256,83360,32256,63,54.86666666666667,37.21666666666667,0.20166666666666666,0.0558607452511748,0.0,0.23984293130946824,"[ 3.7791061e-01  3.4751892e-02  9.4846725e-02  1.1280060e-02
  5.4246902e-02 -1.5444946e-01  7.8814316e-01  1.3460159e-01
 -1.7513172e+01  1.0044861e-01 -2.7864456e-02  9.4409943e-02
  1.2692451e-01  1.1468887e-02 -1.7208456e+01 -1.7286728e+01
 -7.7638626e-02  1.4007568e-02 -1.1568451e-01  9.7513199e-02
  5.8822632e-02 -8.6585999e-02  6.2463760e-02 -5.6367874e-02
  9.7354889e-02  1.7955780e-01 -2.6682663e-01  2.9315948e-03
  8.2683563e-02 -1.5552521e-02  5.6545258e-02 -4.5021057e-02]",0.0005,-18.191925048828125,-18.93283462524414,-17.69907569885254,-1.5741698741912842
-17.0,-21.0,-20.416666666666668,1192.7916666666667,0,3,33264,False,24,33,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-32,1589087312,4.783204078674316,161.32446956634521,19310,ip-172-31-20-81,172.31.20.81,161.32446956634521,0,33,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041]",20.82,1537.01,5.412,33264,86048,33264,65,52.666666666666664,37.43333333333333,0.18000000000000002,0.0558607452511748,0.0,0.183956976514525,"[-0.18890381  0.02450371 -0.22025108 -0.10929298  1.0059147  -0.25523186
  0.05112076  0.02420235 -0.1047554   0.03422737 -0.05113602 -0.11185837
 -0.13640213  0.19504547  0.02321243 -0.00683975 -0.13607788  0.11369705
  0.12663269  0.06395721 -0.05901337 -0.02642822 -0.19450569 -0.07699394
  0.02410698 -0.0907135   0.06429291 -0.08172607 -0.00567627 -0.05703735
 -0.05964279  0.18935966]",0.0005,-17.527996063232422,-18.08181381225586,-16.977069854736328,-0.0010066628456115723
-17.0,-21.0,-20.46153846153846,1186.3461538461538,2,3,34272,False,26,34,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-37,1589087317,4.8294477462768555,166.15391731262207,19310,ip-172-31-20-81,172.31.20.81,166.15391731262207,0,34,00000,0,"[-21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1015, 1203, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041]",15.81,2023.985,5.293,34272,88736,34272,67,52.616666666666674,37.833333333333336,0.21499999999999997,0.0558607452511748,0.0,2.668757676170567,"[-1.4201927e-01 -2.6506424e-01 -1.6694641e-01 -2.1428299e-01
 -2.3882103e-01 -1.7991829e-01 -1.7865753e-01 -8.1739426e-02
 -9.6736908e-02 -7.5586319e-02 -3.2813644e-01 -2.6338005e-01
 -4.3732643e-01 -2.5440979e-01 -1.5771866e-01 -7.3156357e-02
 -2.9634666e-01 -1.6201019e-01 -1.0298157e-01  5.3678513e-01
 -1.9178009e-01 -5.9795380e-03 -2.2747231e-01 -2.2528839e-01
 -1.6958809e-01 -2.4025154e-01 -2.8634071e-01 -5.0867081e-02
 -1.8440628e-01 -2.6948547e-01 -1.6675562e+01 -1.0029411e-01]",0.0005,-17.181398391723633,-17.99451446533203,-16.651151657104492,-0.6814302802085876
-17.0,-21.0,-20.444444444444443,1186.5555555555557,1,3,35280,False,27,35,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-42,1589087322,4.798590660095215,170.95250797271729,19310,ip-172-31-20-81,172.31.20.81,170.95250797271729,0,35,00000,0,"[-20.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1192, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203]",15.995,2000.628,5.337,35280,91424,35280,69,52.533333333333324,38.233333333333334,0.18166666666666667,0.0558607452511748,0.0,2.7891449577884395,"[-0.27457428 -0.24357414 -0.22232628 -0.24969292 -0.5171261  -0.22955704
 -0.09522438 -0.06538391 -0.14444542 -0.28173637 -0.15588379 -0.12103271
 -0.06676674 -0.549036   -0.13063812 -0.15731812 -0.15290833 -0.1995964
 -0.09389305 -0.13240433 -0.19787598 -0.17732239 -0.15890884 -0.14755249
 -0.01958275 -0.45996284 -0.48404694 -0.12628937  0.1185627  -0.16937637
 -0.20594978 -0.20078278]",0.0005,-17.073984146118164,-17.97774314880371,-16.75762939453125,-0.1972564458847046
-17.0,-21.0,-20.444444444444443,1186.5555555555557,0,3,36288,False,27,36,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-47,1589087327,4.733841180801392,175.68634915351868,19310,ip-172-31-20-81,172.31.20.81,175.68634915351868,0,36,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192]",15.619,2048.807,4.882,36288,94112,36288,71,52.61999999999999,38.620000000000005,0.20400000000000001,0.055860745251174806,0.0,2.6527165363500553,"[ 1.0714531e-01 -5.1198959e-02  1.1815338e+00  1.0295677e-01
  1.2257004e-01  7.0991516e-03  8.1340790e-02  9.7599030e-02
  2.3030853e-01  3.0536461e-01  1.4292908e-01  4.3217850e-01
  4.4157028e-01  1.1987133e+00  2.9808998e-01  4.7016811e-01
  3.8402939e-01  2.4833107e-01  1.0913849e-01  1.8610382e-01
  1.6974831e-01  2.5292587e-01  3.4314346e-01  2.8571320e-01
  2.4348640e-01  1.9894028e-01 -1.5624336e+01  1.0836220e-01
 -9.3851089e-02 -3.4387589e-02  1.4135361e-01  2.2171593e-01]",0.0005,-16.283781051635742,-17.14191246032715,-15.663702011108398,-0.24035045504570007
-17.0,-21.0,-20.482758620689655,1176.344827586207,2,3,37296,False,29,37,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-52,1589087332,4.8300676345825195,180.5164167881012,19310,ip-172-31-20-81,172.31.20.81,180.5164167881012,0,37,00000,0,"[-21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0]","[1068, 1009, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192]",15.929,2008.962,5.286,37296,96800,37296,73,53.349999999999994,39.0,0.19499999999999998,0.0558607452511748,0.0,0.9331703839638678,"[-0.22483158  0.06709671  0.08358002 -0.02301407 -0.3393259  -0.24006748
 -0.2785616   0.19985008 -0.02697659 -0.0468626  -0.1839819  -0.30492783
 -0.09254837 -0.15758228  0.145051   -0.04639721 -0.04185677 -0.07511139
 -0.01952076  0.03747082 -0.12716484 -0.19264412 -0.22271156 -0.19181538
 -0.08395958 -0.20034027 -0.09862041 -0.12186909  0.78126717  0.04243851
  0.07988739 -0.28434753]",0.0005,-16.035362243652344,-17.451322555541992,-15.026405334472656,-0.06838741898536682
-17.0,-21.0,-20.482758620689655,1176.344827586207,0,3,38304,False,29,38,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-08-56,1589087336,4.851746559143066,185.36816334724426,19310,ip-172-31-20-81,172.31.20.81,185.36816334724426,0,38,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009]",16.137,1982.985,5.358,38304,99488,38304,75,52.6,39.416666666666664,0.18999999999999997,0.0558607452511748,0.0,3.5745325914885946,"[-0.53869057 -0.12105751 -0.22486877 -0.38845253 -0.47499275 -0.1297102
 -0.21512032 -0.26816368 -0.20998192 -0.20992851 -0.15823364 -0.43517113
 -0.20196342 -0.2464447  -0.33982086 -0.1517353  -0.24461174 -0.18222618
 -0.33610153 -0.20410728 -0.28896332 -0.2578659  -0.28173065 -0.40797806
 -0.12929535 -0.301342   -0.35123062 -0.19356155 -0.11450768 -0.32056808
 -0.17864227 -0.5274086 ]",0.0005,-16.451961517333984,-17.67477798461914,-15.503987312316895,-0.26982739567756653
-17.0,-21.0,-20.5,1173.7,1,3,39312,False,30,39,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-09-01,1589087341,4.899240970611572,190.26740431785583,19310,ip-172-31-20-81,172.31.20.81,190.26740431785583,0,39,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1097, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009]",15.843,2019.779,5.381,39312,102176,39312,77,52.666666666666664,39.81666666666667,0.19833333333333333,0.0558607452511748,0.0,2.9980734464470515,"[ 0.25131798  0.15474701  0.13001633  0.36242867  0.23634338  0.18422699
  0.02648544  0.93800545  0.1955471   0.5239563   0.1262331   0.19832039
  0.21559334  1.015564    0.25489998  0.15128326  0.3566656   0.2146473
  0.16537285  0.10862923 -0.19412231  0.25655746  0.11720848  0.16647148
  0.29849243  0.17930603  0.1634121   0.1586895   0.2514286   0.23580551
  0.29345322  0.27117634]",0.0005,-16.18556022644043,-17.647964477539062,-15.279316902160645,0.2502550780773163
